,attrs,label,level,site,tag,text,url
2967,"{'href': '/static/lib/bootstrap-3.3.6-dist/css/bootstrap.min.css', 'rel': ['stylesheet'], 'media': 'screen'}",None,3,fullfact,link,,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
2968,"{'href': '/static/css/new-styles.min.css?v=69', 'rel': ['stylesheet'], 'media': 'screen'}",None,3,fullfact,link,,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
2969,"{'rel': ['stylesheet'], 'media': 'print', 'href': '/static/css/print.min.css?v=3'}",None,3,fullfact,link,,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
2970,{},None,3,fullfact,noscript,,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
2971,"{'height': '1', 'width': '1', 'alt': '', 'style': 'display:none', 'src': 'https://www.facebook.com/tr?id=736670223119754&ev=PixelInitialized'}",None,4,fullfact,img,,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
2972,"{'class': ['article', '']}",None,2,fullfact,body,"Full Fact - The UK’s independent factchecking charityMenuCloseHomeAboutBlogContactToolkitDonateEconomyEuropeHealthCrimeEducationImmigrationLawFacebookTwitterLinkedInAboutEconomyEuropeHealthCrimeEducationImmigrationLawHomeBlogContactToolkitDonate×CloseHomeImmigrationMore refugees in the EU are Syrian than any other nationalityMore refugees in the EU are Syrian than any other nationalityPublished: 7th Oct 2016ShareTweet    .hover-img a { position:relative; }    .hover-img a span { position:absolute; display:none !important; z-index:99; }    .hover-img a:hover span { display:block !important; }In briefClaimMost of the refugees in the EU have come from Syria.ConclusionThat’s correct in terms of people granted refugee status, although Syrians aren’t the majority of migrants crossing the Mediterranean or applying for asylum.“If you look at where most of the refugees within the European Union have come from, it is Syria”Leanne Wood AM, 6 October 2016There are at least three possible ways of l",http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
2973,{'id': 'wrapper'},None,3,fullfact,div,"Full Fact - The UK’s independent factchecking charityMenuCloseHomeAboutBlogContactToolkitDonateEconomyEuropeHealthCrimeEducationImmigrationLawFacebookTwitterLinkedInAboutEconomyEuropeHealthCrimeEducationImmigrationLawHomeBlogContactToolkitDonate×CloseHomeImmigrationMore refugees in the EU are Syrian than any other nationalityMore refugees in the EU are Syrian than any other nationalityPublished: 7th Oct 2016ShareTweet    .hover-img a { position:relative; }    .hover-img a span { position:absolute; display:none !important; z-index:99; }    .hover-img a:hover span { display:block !important; }In briefClaimMost of the refugees in the EU have come from Syria.ConclusionThat’s correct in terms of people granted refugee status, although Syrians aren’t the majority of migrants crossing the Mediterranean or applying for asylum.“If you look at where most of the refugees within the European Union have come from, it is Syria”Leanne Wood AM, 6 October 2016There are at least three possible ways of l",http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
2974,"{'class': ['navbar', 'navbar-inverse', 'navbar-sharp', 'navbar-main', 'navbar-fixed-top']}",None,4,fullfact,nav,Full Fact - The UK’s independent factchecking charityMenuCloseHomeAboutBlogContactToolkitDonateEconomyEuropeHealthCrimeEducationImmigrationLawFacebookTwitterLinkedInAboutEconomyEuropeHealthCrimeEducationImmigrationLawHomeBlogContactToolkitDonate,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
2975,{'class': ['container']},None,5,fullfact,div,Full Fact - The UK’s independent factchecking charityMenuCloseHomeAboutBlogContactToolkitDonateEconomyEuropeHealthCrimeEducationImmigrationLawFacebookTwitterLinkedIn,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
2976,"{'class': ['col-lg-10', 'col-main-left', 'no-padding-right', 'no-padding-left']}",None,6,fullfact,div,Full Fact - The UK’s independent factchecking charityMenuCloseHomeAboutBlogContactToolkitDonateEconomyEuropeHealthCrimeEducationImmigrationLaw,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
2977,{'class': ['navbar-header']},None,7,fullfact,div,Full Fact - The UK’s independent factchecking charityMenuClose,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
2978,{'class': ['brand-tagline']},None,8,fullfact,h1,Full Fact - The UK’s independent factchecking charity,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
2979,{'class': ['sr-only']},None,9,fullfact,span,Full Fact -,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
2980,"{'class': ['navbar-brand', 'navbar-brand-mobile', 'hidden-lg'], 'href': '/'}",None,8,fullfact,a,,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
2981,"{'src': '/static/img/logo.png', 'class': ['banner-logo'], 'alt': 'Full Fact'}",None,9,fullfact,img,,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
2982,"{'class': ['navbar-toggle', 'collapsed', 'hidden-lg'], 'data-target': '#navbar-main-collapse', 'data-toggle': 'collapse', 'type': 'button'}",None,8,fullfact,button,MenuClose,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
2983,{'class': ['icon-bar-wrap']},None,9,fullfact,div,,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
2984,{'class': ['icon-bar']},None,10,fullfact,span,,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
2985,{'class': ['icon-bar']},None,10,fullfact,span,,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
2986,{'class': ['icon-bar']},None,10,fullfact,span,,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
2987,{'class': ['icon-close-icon-wrap']},None,9,fullfact,div,,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
2988,{'class': ['icon-close']},None,10,fullfact,span,,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
2989,{'class': ['title']},None,9,fullfact,span,Menu,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
2990,"{'class': ['title', 'title-closed']}",None,9,fullfact,span,Close,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
2991,"{'action': '/search/', 'class': ['visible-sm', 'visible-md', 'col-sm-4', 'navbar-form', 'navbar-form-tablet'], 'id': 'searchformTablet', 'method': 'get', 'name': 'searchformTablet', 'role': 'search'}",None,8,fullfact,form,,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
2992,"{'class': ['btn', 'btn-default'], 'type': 'submit'}",None,9,fullfact,button,,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
2993,{'class': ['icon-search']},None,10,fullfact,span,,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
2994,{'class': ['form-group']},None,9,fullfact,div,,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
2995,"{'class': ['form-control'], 'id': 'navbar-form-input-tablet', 'name': 'q', 'type': 'text', 'value': ''}",None,10,fullfact,input,,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
2996,"{'class': ['collapse', 'navbar-collapse', 'collapse', 'visible-lg']}",None,7,fullfact,div,HomeAboutBlogContactToolkitDonateEconomyEuropeHealthCrimeEducationImmigrationLaw,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
2997,"{'class': ['nav', 'navbar-nav', 'nav-bar-pages']}",None,8,fullfact,ul,HomeAboutBlogContactToolkitDonate,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
2998,{},None,9,fullfact,li,Home,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
2999,{'href': '/'},None,10,fullfact,a,Home,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3000,{},None,9,fullfact,li,About,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3001,{'href': '/about'},None,10,fullfact,a,About,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3002,{},None,9,fullfact,li,Blog,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3003,{'href': '/blog/'},None,10,fullfact,a,Blog,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3004,{},None,9,fullfact,li,Contact,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3005,{'href': '/about/contact/'},None,10,fullfact,a,Contact,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3006,{},None,9,fullfact,li,Toolkit,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3007,{'href': '/toolkit/'},None,10,fullfact,a,Toolkit,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3008,{},None,9,fullfact,li,Donate,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3009,"{'href': '/donate/', 'style': 'color: #fff714;'}",None,10,fullfact,a,Donate,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3010,{'class': ['clearfix']},None,8,fullfact,div,,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3011,"{'class': ['nav', 'navbar-nav', 'nav-bar-categories', 'nav-bar-categories-lg', 'col-lg-9']}",None,8,fullfact,ul,EconomyEuropeHealthCrimeEducationImmigrationLaw,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3012,"{'class': ['col-sm-12', 'no-padding']}",None,9,fullfact,li,Economy,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3013,{'href': '/economy/'},None,10,fullfact,a,Economy,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3014,"{'class': ['col-sm-12', 'no-padding']}",None,9,fullfact,li,Europe,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3015,{'href': '/europe/'},None,10,fullfact,a,Europe,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3016,"{'class': ['col-sm-12', 'no-padding']}",None,9,fullfact,li,Health,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3017,{'href': '/health/'},None,10,fullfact,a,Health,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3018,"{'class': ['col-sm-12', 'no-padding']}",None,9,fullfact,li,Crime,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3019,{'href': '/crime/'},None,10,fullfact,a,Crime,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3020,"{'class': ['col-sm-12', 'no-padding']}",None,9,fullfact,li,Education,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3021,{'href': '/education/'},None,10,fullfact,a,Education,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3022,"{'class': ['col-sm-12', 'no-padding']}",None,9,fullfact,li,Immigration,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3023,{'href': '/immigration/'},None,10,fullfact,a,Immigration,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3024,"{'class': ['col-sm-12', 'no-padding']}",None,9,fullfact,li,Law,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3025,{'href': '/law/'},None,10,fullfact,a,Law,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3026,"{'action': '/search/', 'class': ['hidden-xs', 'col-sm-4', 'col-md-3', 'col-lg-3', 'navbar-form', 'navbar-form-lg'], 'id': 'searchform', 'method': 'get', 'name': 'searchform', 'role': 'search'}",None,8,fullfact,form,,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3027,"{'class': ['btn', 'btn-default'], 'type': 'submit'}",None,9,fullfact,button,,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3028,{'class': ['icon-search']},None,10,fullfact,span,,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3029,{'class': ['form-group']},None,9,fullfact,div,,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3030,"{'class': ['form-control'], 'id': 'navbar-form-input', 'name': 'q', 'type': 'text', 'value': ''}",None,10,fullfact,input,,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3031,"{'class': ['col-lg-2', 'visible-lg', 'col-main-right', 'no-padding']}",None,6,fullfact,div,FacebookTwitterLinkedIn,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3032,{'class': ['col-lg-9']},None,7,fullfact,div,,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3033,"{'class': ['navbar-brand'], 'href': '/'}",None,8,fullfact,a,,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3034,"{'src': '/static/img/logo.png', 'class': ['banner-logo'], 'alt': 'Full Fact'}",None,9,fullfact,img,,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3035,"{'class': ['col-lg-3', 'social-navbar']}",None,7,fullfact,div,FacebookTwitterLinkedIn,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3036,{},None,8,fullfact,ul,FacebookTwitterLinkedIn,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3037,{'class': ['facebook']},None,9,fullfact,li,Facebook,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3038,{'href': 'http://facebook.com/fullfact.org'},None,10,fullfact,a,Facebook,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3039,{'class': ['twitter']},None,9,fullfact,li,Twitter,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3040,{'href': 'http://twitter.com/fullfact'},None,10,fullfact,a,Twitter,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3041,{'class': ['linkedin']},None,9,fullfact,li,LinkedIn,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3042,{'href': 'http://www.linkedin.com/company/fullfact'},None,10,fullfact,a,LinkedIn,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3043,"{'class': ['collapse', 'navbar-collapse', 'collapse', 'hidden-lg', 'no-padding', 'navbar-collapse-mobile'], 'id': 'navbar-main-collapse'}",None,5,fullfact,div,AboutEconomyEuropeHealthCrimeEducationImmigrationLawHomeBlogContactToolkitDonate,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3044,"{'class': ['nav', 'navbar-nav', 'nav-bar-categories', 'col-lg-9']}",None,6,fullfact,ul,AboutEconomyEuropeHealthCrimeEducationImmigrationLaw,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3045,{},None,7,fullfact,li,About,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3046,"{'href': '/about', 'class': ['container', 'no-padding']}",None,8,fullfact,a,About,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3047,"{'class': ['col-sm-12', 'no-padding']}",None,7,fullfact,li,Economy,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3048,"{'href': '/economy/', 'class': ['container', 'no-padding']}",None,8,fullfact,a,Economy,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3049,"{'class': ['col-sm-12', 'no-padding']}",None,7,fullfact,li,Europe,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3050,"{'href': '/europe/', 'class': ['container', 'no-padding']}",None,8,fullfact,a,Europe,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3051,"{'class': ['col-sm-12', 'no-padding']}",None,7,fullfact,li,Health,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3052,"{'href': '/health/', 'class': ['container', 'no-padding']}",None,8,fullfact,a,Health,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3053,"{'class': ['col-sm-12', 'no-padding']}",None,7,fullfact,li,Crime,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3054,"{'href': '/crime/', 'class': ['container', 'no-padding']}",None,8,fullfact,a,Crime,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3055,"{'class': ['col-sm-12', 'no-padding']}",None,7,fullfact,li,Education,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3056,"{'href': '/education/', 'class': ['container', 'no-padding']}",None,8,fullfact,a,Education,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3057,"{'class': ['col-sm-12', 'no-padding']}",None,7,fullfact,li,Immigration,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3058,"{'href': '/immigration/', 'class': ['container', 'no-padding']}",None,8,fullfact,a,Immigration,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3059,"{'class': ['col-sm-12', 'no-padding']}",None,7,fullfact,li,Law,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3060,"{'href': '/law/', 'class': ['container', 'no-padding']}",None,8,fullfact,a,Law,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3061,{'class': ['clearfix']},None,6,fullfact,div,,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3062,"{'class': ['nav', 'navbar-nav', 'nav-bar-pages']}",None,6,fullfact,ul,HomeBlogContactToolkitDonate,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3063,{},None,7,fullfact,li,Home,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3064,"{'href': '/', 'class': ['container', 'no-padding']}",None,8,fullfact,a,Home,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3065,{},None,7,fullfact,li,Blog,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3066,"{'href': '/blog/', 'class': ['container', 'no-padding']}",None,8,fullfact,a,Blog,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3067,{},None,7,fullfact,li,Contact,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3068,"{'href': '/about/contact/', 'class': ['container', 'no-padding']}",None,8,fullfact,a,Contact,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3069,{},None,7,fullfact,li,Toolkit,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3070,"{'href': '/toolkit/', 'class': ['container', 'no-padding']}",None,8,fullfact,a,Toolkit,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3071,{},None,7,fullfact,li,Donate,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3072,"{'href': '/donate/', 'class': ['container', 'no-padding']}",None,8,fullfact,a,Donate,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3073,"{'class': ['modal', 'fade'], 'id': 'imagemodal', 'tabindex': '-1', 'role': 'dialog', 'aria-labelledby': 'myModalLabel', 'aria-hidden': 'true'}",None,4,fullfact,div,×Close,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3074,{'class': ['modal-dialog']},None,5,fullfact,div,×Close,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3075,{'class': ['modal-content']},None,6,fullfact,div,×Close,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3076,{'class': ['modal-body']},None,7,fullfact,div,×Close,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3077,"{'type': 'button', 'class': ['close'], 'data-dismiss': 'modal'}",None,8,fullfact,button,×Close,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3078,{'aria-hidden': 'true'},None,9,fullfact,span,×,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3079,{'class': ['sr-only']},None,9,fullfact,span,Close,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3080,"{'src': '', 'class': ['imagepreview'], 'style': 'width: 100%;'}",None,8,fullfact,img,,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3081,"{'class': ['container', 'main-container'], 'id': 'mainContainer'}",None,4,fullfact,div,"HomeImmigrationMore refugees in the EU are Syrian than any other nationalityMore refugees in the EU are Syrian than any other nationalityPublished: 7th Oct 2016ShareTweet    .hover-img a { position:relative; }    .hover-img a span { position:absolute; display:none !important; z-index:99; }    .hover-img a:hover span { display:block !important; }In briefClaimMost of the refugees in the EU have come from Syria.ConclusionThat’s correct in terms of people granted refugee status, although Syrians aren’t the majority of migrants crossing the Mediterranean or applying for asylum.“If you look at where most of the refugees within the European Union have come from, it is Syria”Leanne Wood AM, 6 October 2016There are at least three possible ways of looking at refugees within the EU. Syrian citizens make up a majority on the most obvious measure, although not on others.Syrians make up 28% of the migrants crossing the Mediterranean by sea in 2016, according to the UN refugee agency. So not the majo",http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3082,{'class': ['row']},None,5,fullfact,div,"HomeImmigrationMore refugees in the EU are Syrian than any other nationalityMore refugees in the EU are Syrian than any other nationalityPublished: 7th Oct 2016ShareTweet    .hover-img a { position:relative; }    .hover-img a span { position:absolute; display:none !important; z-index:99; }    .hover-img a:hover span { display:block !important; }In briefClaimMost of the refugees in the EU have come from Syria.ConclusionThat’s correct in terms of people granted refugee status, although Syrians aren’t the majority of migrants crossing the Mediterranean or applying for asylum.“If you look at where most of the refugees within the European Union have come from, it is Syria”Leanne Wood AM, 6 October 2016There are at least three possible ways of looking at refugees within the EU. Syrian citizens make up a majority on the most obvious measure, although not on others.Syrians make up 28% of the migrants crossing the Mediterranean by sea in 2016, according to the UN refugee agency. So not the majo",http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3083,"{'class': ['breadcrumb', 'col-xs-12']}",None,6,fullfact,ol,HomeImmigrationMore refugees in the EU are Syrian than any other nationality,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3084,{},None,7,fullfact,li,Home,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3085,{'href': '/'},None,8,fullfact,a,Home,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3086,{},None,7,fullfact,li,Immigration,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3087,{'href': '/immigration/'},None,8,fullfact,a,Immigration,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3088,"{'class': ['active', 'hidden-xs', 'hidden-sm']}",None,7,fullfact,li,More refugees in the EU are Syrian than any other nationality,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3089,"{'class': ['header', 'col-xs-12', 'no-padding']}",None,6,fullfact,div,More refugees in the EU are Syrian than any other nationalityPublished: 7th Oct 2016ShareTweet,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3090,{},Title,7,fullfact,h1,More refugees in the EU are Syrian than any other nationality,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3091,"{'class': ['visible-xs', 'visible-sm', 'date', 'updated']}",None,7,fullfact,p,Published: 7th Oct 2016,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3092,"{'class': ['visible-sm', 'col-sm-12', 'social-counters']}",None,7,fullfact,div,ShareTweet,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3093,"{'class': ['col-xs-6', 'facebook']}",None,8,fullfact,div,Share,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3094,"{'href': 'https://www.facebook.com/sharer/sharer.php?u=https://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/', 'target': '_blank'}",None,9,fullfact,a,Share,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3095,{'src': '/static/img/social/facebook-logo.svg'},None,10,fullfact,img,,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3096,{},None,10,fullfact,p,Share,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3097,{'class': ['facebook-count']},None,10,fullfact,p,,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3098,"{'class': ['col-xs-6', 'twitter']}",None,8,fullfact,div,Tweet,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3099,"{'href': 'https://twitter.com/intent/tweet?text=More refugees in the EU are Syrian than any other nationality&url=https://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/&via=FullFact', 'target': '_blank'}",None,9,fullfact,a,Tweet,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3100,{'src': '/static/img/social/twitter.svg'},None,10,fullfact,img,,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3101,{},None,10,fullfact,p,Tweet,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3102,"{'class': ['col-xs-12', 'col-md-7', 'col-sm-12', 'col-xs-12', 'article-post-content']}",Body,6,fullfact,div,".hover-img a { position:relative; }    .hover-img a span { position:absolute; display:none !important; z-index:99; }    .hover-img a:hover span { display:block !important; }In briefClaimMost of the refugees in the EU have come from Syria.ConclusionThat’s correct in terms of people granted refugee status, although Syrians aren’t the majority of migrants crossing the Mediterranean or applying for asylum.“If you look at where most of the refugees within the European Union have come from, it is Syria”Leanne Wood AM, 6 October 2016There are at least three possible ways of looking at refugees within the EU. Syrian citizens make up a majority on the most obvious measure, although not on others.Syrians make up 28% of the migrants crossing the Mediterranean by sea in 2016, according to the UN refugee agency. So not the majority, but it was more than any other nationality. The year before that an estimated 48% of those making the crossing said they were from Syria.Of those who made an asylum app",http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3103,{'class': ['row']},None,7,fullfact,div,".hover-img a { position:relative; }    .hover-img a span { position:absolute; display:none !important; z-index:99; }    .hover-img a:hover span { display:block !important; }In briefClaimMost of the refugees in the EU have come from Syria.ConclusionThat’s correct in terms of people granted refugee status, although Syrians aren’t the majority of migrants crossing the Mediterranean or applying for asylum.“If you look at where most of the refugees within the European Union have come from, it is Syria”Leanne Wood AM, 6 October 2016There are at least three possible ways of looking at refugees within the EU. Syrian citizens make up a majority on the most obvious measure, although not on others.Syrians make up 28% of the migrants crossing the Mediterranean by sea in 2016, according to the UN refugee agency. So not the majority, but it was more than any other nationality. The year before that an estimated 48% of those making the crossing said they were from Syria.Of those who made an asylum app",http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3104,{'class': ['col-xs-12']},None,8,fullfact,div,".hover-img a { position:relative; }    .hover-img a span { position:absolute; display:none !important; z-index:99; }    .hover-img a:hover span { display:block !important; }In briefClaimMost of the refugees in the EU have come from Syria.ConclusionThat’s correct in terms of people granted refugee status, although Syrians aren’t the majority of migrants crossing the Mediterranean or applying for asylum.“If you look at where most of the refugees within the European Union have come from, it is Syria”Leanne Wood AM, 6 October 2016There are at least three possible ways of looking at refugees within the EU. Syrian citizens make up a majority on the most obvious measure, although not on others.Syrians make up 28% of the migrants crossing the Mediterranean by sea in 2016, according to the UN refugee agency. So not the majority, but it was more than any other nationality. The year before that an estimated 48% of those making the crossing said they were from Syria.Of those who made an asylum app",http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
