,label,tag,text,attrs,level,url,language
55,None,meta,NOT TEXT,"{'property': 'article:tag', 'content': 'speech'}",3,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
56,None,meta,NOT TEXT,"{'property': 'article:tag', 'content': 'maiden'}",3,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
57,None,meta,NOT TEXT,"{'property': 'article:tag', 'content': 'first'}",3,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
58,None,meta,NOT TEXT,"{'property': 'article:tag', 'content': 'muslim'}",3,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
59,None,meta,NOT TEXT,"{'property': 'article:tag', 'content': 'immigration'}",3,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
60,None,meta,NOT TEXT,"{'property': 'article:tag', 'content': 'university'}",3,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
61,None,meta,NOT TEXT,"{'property': 'article:tag', 'content': 'places'}",3,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
62,None,meta,NOT TEXT,"{'property': 'article:tag', 'content': 'students'}",3,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
63,None,meta,NOT TEXT,"{'property': 'article:tag', 'content': 'Australia'}",3,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
64,None,meta,NOT TEXT,"{'property': 'article:tag', 'content': 'Minor Parties'}",3,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
65,None,meta,NOT TEXT,"{'property': 'article:tag', 'content': 'Political Parties'}",3,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
66,None,meta,NOT TEXT,"{'property': 'article:tag', 'content': 'Government and Politics'}",3,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
67,None,meta,NOT TEXT,"{'property': 'article:tag', 'content': 'University and Further Education'}",3,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
68,None,meta,NOT TEXT,"{'property': 'article:tag', 'content': 'Education'}",3,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
69,None,meta,NOT TEXT,"{'property': 'article:tag', 'content': 'Immigration'}",3,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
70,None,meta,NOT TEXT,"{'property': 'article:tag', 'content': 'Community and Society'}",3,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
71,None,meta,NOT TEXT,"{'property': 'og:site_name', 'content': 'ABC News'}",3,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
72,None,meta,NOT TEXT,"{'name': 'twitter:site', 'content': '@abcfactcheck'}",3,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
73,None,meta,NOT TEXT,"{'name': 'apple-mobile-web-app-title', 'content': 'ABC News'}",3,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
74,None,meta,NOT TEXT,"{'property': 'fb:pages', 'content': '72924719987'}",3,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
75,None,link,NOT TEXT,"{'rel': ['alternate'], 'data-abc-platform': 'mobile', 'media': 'only screen and (max-width: 640px)', 'href': 'http://mobile.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364'}",3,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
76,None,link,NOT TEXT,"{'media': 'all', 'rel': ['stylesheet'], 'type': 'text/css', 'href': 'https://res.abc.net.au/bundles/2.2.0/styles/abc.bundle.2.2.0.min.css'}",3,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
77,None,link,NOT TEXT,"{'rel': ['stylesheet'], 'type': 'text/css', 'href': 'http://www.abc.net.au/res/sites/news-projects/news-core/1.14.2/desktop.css'}",3,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
78,None,link,NOT TEXT,"{'rel': ['stylesheet'], 'type': 'text/css', 'href': '/cm/code/9149380/phase1css-header-logo.css'}",3,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
79,None,link,NOT TEXT,"{'rel': ['alternate'], 'type': 'application/rss+xml', 'title': 'Just In', 'href': '/news/feed/51120/rss.xml'}",3,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
80,None,link,NOT TEXT,"{'rel': ['apple-touch-icon-precomposed'], 'sizes': '76x76', 'href': 'http://www.abc.net.au/cm/cb/8413652/News+iOS+76x76+2017/data.png'}",3,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
81,None,link,NOT TEXT,"{'rel': ['apple-touch-icon-precomposed'], 'sizes': '120x120', 'href': 'http://www.abc.net.au/cm/cb/8413658/News+iOS+120x120+2017/data.png'}",3,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
82,None,link,NOT TEXT,"{'rel': ['apple-touch-icon-precomposed'], 'sizes': '152x152', 'href': 'http://www.abc.net.au/cm/cb/8413660/News+iOS+152x152+2017/data.png'}",3,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
83,None,link,NOT TEXT,"{'rel': ['apple-touch-icon-precomposed'], 'sizes': '180x180', 'href': 'http://www.abc.net.au/cm/cb/8413674/News+iOS+180x180+2017/data.png'}",3,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
84,None,body,NOT TEXT,"{'class': ['platform-standard', 'news', 'story_page']}",2,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
85,None,nav,NOT TEXT,"{'id': 'abcHeader', 'class': ['global'], 'aria-label': 'ABC Network Navigation', 'data-resourcebase': 'https://res.abc.net.au/bundles/2.2.0/', 'data-scriptsbase': 'https://res.abc.net.au/bundles/2.2.0/scripts/', 'data-version': '2.2.0'}",3,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
86,None,a,ABC Home,"{'class': ['abcLink', 'home'], 'href': 'http://www.abc.net.au/', 'data-mobile': 'http://mobile.abc.net.au/'}",4,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
87,None,img,NOT TEXT,"{'src': 'https://res.abc.net.au/bundles/2.2.0/images/logo-abc@2x.png', 'width': '65', 'height': '16', 'alt': ''}",5,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
88,None,div,NOT TEXT,{'class': ['sites']},4,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
89,None,a,Open Sites menu,"{'class': ['controller'], 'href': 'javascript:;', 'aria-controls': 'abcNavSites'}",5,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
90,None,img,NOT TEXT,"{'src': 'https://res.abc.net.au/bundles/2.2.0/images/icon-menu-grey@1x.gif', 'data-src': 'images/icon-menu-grey@1x.gif', 'data-hover': 'images/icon-menu-blue@1x.gif', 'class': ['icon'], 'alt': ''}",6,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
91,None,span,NOT TEXT,{'class': ['text']},6,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
92,None,span,NOT TEXT,{},7,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
93,None,span,NOT TEXT,{},7,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
94,None,div,NOT TEXT,"{'id': 'abcNavSites', 'class': ['menu'], 'role': 'menu', 'aria-expanded': 'false'}",5,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
95,None,ul,NOT TEXT,{},6,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
96,None,li,ABC Home,{'class': ['odd']},7,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
97,None,a,ABC Home,"{'class': ['abcLink'], 'role': 'menuitem', 'href': 'http://www.abc.net.au/', 'data-mobile': 'http://mobile.abc.net.au/'}",8,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
98,None,li,News,{},7,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
99,None,a,News,"{'class': ['abcLink'], 'role': 'menuitem', 'href': 'http://www.abc.net.au/news/', 'data-mobile': 'http://mobile.abc.net.au/news/'}",8,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
100,None,li,iview,{'class': ['odd']},7,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
101,None,a,iview,"{'class': ['abcLink'], 'role': 'menuitem', 'href': 'http://www.abc.net.au/iview/', 'data-mobile': 'http://www.abc.net.au/iview/'}",8,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
102,None,li,TV,{},7,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
103,None,a,TV,"{'class': ['abcLink'], 'role': 'menuitem', 'href': 'http://www.abc.net.au/tv/', 'data-mobile': 'http://www.abc.net.au/tv/'}",8,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
104,None,li,Radio,{'class': ['odd']},7,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
105,None,a,Radio,"{'class': ['abcLink'], 'role': 'menuitem', 'href': 'http://www.abc.net.au/radio/', 'data-mobile': 'http://www.abc.net.au/radio/'}",8,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
106,None,li,Kids,{},7,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
107,None,a,Kids,"{'class': ['abcLink'], 'role': 'menuitem', 'href': 'http://www.abc.net.au/children/', 'data-mobile': 'http://mobile.abc.net.au/children/'}",8,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
108,None,li,Shop,{'class': ['odd']},7,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
109,None,a,Shop,"{'class': ['abcLink'], 'role': 'menuitem', 'href': 'https://shop.abc.net.au/', 'data-mobile': 'https://shop.abc.net.au/'}",8,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
110,None,li,More,{},7,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
111,None,a,More,"{'class': ['abcLink', 'more'], 'role': 'menuitem', 'href': 'http://www.abc.net.au/more/', 'data-mobile': 'http://www.abc.net.au/more/'}",8,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
112,None,div,NOT TEXT,{'class': ['accounts']},4,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
113,None,span,NOT TEXT,"{'data-src': 'images/icon-user-grey@1x.png', 'data-hover': 'images/icon-user-blue@1x.png'}",5,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
114,None,a,Search,"{'class': ['abcLink', 'search'], 'href': 'http://search.abc.net.au/s/search.html?collection=abcall_meta&form=simple', 'data-mobile': 'http://search.abc.net.au/s/search.html?collection=abcall_meta&form=simple'}",4,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
115,None,span,NOT TEXT,{},5,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
116,None,img,NOT TEXT,"{'src': 'https://res.abc.net.au/bundles/2.2.0/images/icon-search-grey@1x.png', 'data-hover': 'images/icon-search-blue@1x.png', 'class': ['icon'], 'alt': ''}",5,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
117,None,div,NOT TEXT,{'class': ['page_margins']},3,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
118,None,div,NOT TEXT,"{'id': 'header', 'class': ['header']}",4,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
119,None,div,NOT TEXT,{'class': ['brand']},5,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
120,None,a,,{'href': '/news/'},6,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
121,None,img,NOT TEXT,"{'class': ['print'], 'src': '/cm/lb/8212706/data/news-logo-2017---desktop-print-data.png', 'alt': 'ABC News', 'width': '387', 'height': '100'}",7,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
122,None,img,NOT TEXT,"{'class': ['noprint'], 'src': '/cm/lb/8212704/data/news-logo2017-data.png', 'alt': 'ABC News', 'width': '242', 'height': '80'}",7,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
123,None,a,Australia,"{'href': '/news/australia/', 'class': ['location-widget']}",5,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
124,None,a,Weather,"{'href': '/news/weather/', 'class': ['weather-widget']}",5,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
125,None,div,NOT TEXT,"{'id': 'nav', 'class': ['nav']}",4,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
126,None,ul,NOT TEXT,{'id': 'primary-nav'},5,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
127,None,li,News Home,"{'id': 'n-news', 'class': ['']}",6,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
128,None,a,News Home,{'href': '/news/'},7,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
129,None,li,Just In,"{'id': 'n-justin', 'class': ['']}",6,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
130,None,a,Just In,{'href': '/news/justin/'},7,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
131,None,li,Politics,"{'id': 'n-politics', 'class': ['']}",6,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
132,None,a,Politics,{'href': '/news/politics/'},7,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
133,None,li,World,"{'id': 'n-world', 'class': ['']}",6,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
134,None,a,World,{'href': '/news/world/'},7,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
135,None,li,Business,"{'id': 'n-business', 'class': ['']}",6,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
136,None,a,Business,{'href': '/news/business/'},7,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
137,None,li,Sport,"{'id': 'n-sport', 'class': ['']}",6,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
138,None,a,Sport,{'href': '/news/sport/'},7,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
139,None,li,Science,"{'id': 'n-science', 'class': ['']}",6,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
140,None,a,Science,{'href': '/news/science/'},7,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
141,None,li,Health,"{'id': 'n-health', 'class': ['']}",6,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
142,None,a,Health,{'href': '/news/health/'},7,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
143,None,li,Arts,"{'id': 'n-arts-culture', 'class': ['']}",6,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
144,None,a,Arts,{'href': '/news/arts-culture/'},7,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
145,None,li,Analysis,"{'id': 'n-analysis-and-opinion', 'class': ['']}",6,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
146,None,a,Analysis,{'href': '/news/analysis-and-opinion/'},7,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
147,None,li,Fact Check,"{'id': 'n-factcheck', 'class': ['active']}",6,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
148,None,a,Fact Check,{'href': '/news/factcheck/'},7,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
149,None,li,More,"{'id': 'n-more', 'class': ['']}",6,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
150,None,a,More,{'href': '/news/more/'},7,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
151,None,div,NOT TEXT,"{'class': ['header', 'subheader']}",4,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
152,None,h1,Fact Check,{},5,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
153,None,ul,NOT TEXT,{'class': ['nav']},5,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
154,None,li,Fact Check,{'class': ['active']},6,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
155,None,a,Fact Check,{'href': '/news/factcheck/'},7,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
156,None,span,NOT TEXT,{},8,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
157,None,li,About,{},6,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
158,None,a,About,{'href': '/news/factcheck/about/'},7,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
159,None,span,NOT TEXT,{},8,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
160,None,li,RMIT,{},6,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
161,None,a,RMIT,{'href': 'http://www.rmit.edu.au/'},7,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
162,None,span,NOT TEXT,{},8,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
163,None,li,Archive,{},6,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
164,None,a,Archive,{'href': '/news/factcheck/browse/'},7,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
165,None,span,NOT TEXT,{},8,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
166,None,li,Contact,{},6,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
167,None,a,Contact,{'href': '/news/factcheck/contact/'},7,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
168,None,span,NOT TEXT,{},8,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
169,None,div,NOT TEXT,"{'class': ['page', 'section']}",4,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
170,None,div,NOT TEXT,{'class': ['subcolumns']},5,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
171,None,div,NOT TEXT,{'class': ['c75l']},6,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
172,None,div,NOT TEXT,"{'class': ['article', 'section']}",7,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
173,None,div,NOT TEXT,{'class': ['tools']},8,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
174,None,a,Email,"{'class': ['button'], 'href': 'http://www2b.abc.net.au/EAF/View/MailToQuery.aspx?http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364'}",9,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
175,None,span,NOT TEXT,{},10,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
176,None,h1,Fact check: Would reducing international student visas create university places for Australians?,{},8,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
177,None,div,NOT TEXT,{'class': ['byline']},8,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
178,Date,p,"Updated           August 23, 2018 14:07:06",{'class': ['published']},8,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
179,None,span,NOT TEXT,{'class': ['timestamp']},9,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
180,None,div,NOT TEXT,"{'class': ['inline-content', 'photo', 'full']}",8,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
181,None,a,,{'href': '/news/2018-08-23/universities-fraser-anning-verdict/10155936'},9,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
182,None,img,NOT TEXT,"{'src': 'http://www.abc.net.au/news/image/10155936-3x2-700x467.jpg', 'alt': ""fraser anning's claim is ill-informed"", 'title': 'Fact check: Would reducing international student visas create university places for Australians?', 'width': '700', 'height': '467'}",10,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
183,None,a,"Photo:       Katter's Australian Party senator Fraser Anning says that international student visas should be ""drastically reduced"", which he says will open up more places for Australian students. (ABC News: Adam Kennedy)","{'href': '/news/2018-08-23/universities-fraser-anning-verdict/10155936', 'class': ['inline-caption']}",9,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
184,None,strong,Photo:,{},10,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
185,None,span,NOT TEXT,{'class': ['source']},10,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
186,None,div,NOT TEXT,{'class': ['attached-content']},8,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
187,None,div,NOT TEXT,"{'class': ['inline-content', 'map', 'left']}",9,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
188,None,div,NOT TEXT,{'class': ['story-map']},10,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
189,None,a,Map:         Australia,"{'class': ['inline-caption'], 'href': 'http://maps.google.com/?q=-26.000,134.500(Australia)&z=5'}",10,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
190,None,strong,Map:,{},11,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
191,Body,h2,The claim,{},8,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
192,Claim,p,"Katter's Australian Party senator Fraser Anning sees migration as a ""critical problem"" facing the nation, and among the solutions proposed in his controversial first speech to Parliament was a big reduction in student visas to create more places for domestic students.",{},8,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
193,Body,p,"""Student visas should be drastically reduced in number,"" Senator Anning told Parliament.",{},8,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
194,Sources,a,Senator Anning told Parliament,"{'href': 'http://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/3cee6e8f-15b4-468c-91dd-05ded6631e43/toc_pdf/Senate_2018_08_14_6412.pdf;fileType=application%2Fpdf', 'target': '_self', 'title': ''}",9,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
195,None,div,NOT TEXT,"{'class': ['media-wrapper-dl', 'inline-content', 'video', 'right'], 'data-uri': 'coremedia://video/10155868'}",8,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
196,Sources,a,"window.dataLayer.push({      'document':{        'embedded':{          'coremedia://video/10155868':{            'contentSource':'coremedia',            'contentType':'video',            'id':'10155868',            'uri':'coremedia://video/10155868',            'title':{                            'title':'Watch Senator Anning make the claim',                          },            'mediaDuration':'26',                        'transcriptAvailable':'false',                        'streamType':'ondemand',                        'classification':'none',                      },        },      },    })","{'href': '/news/2018-08-23/watch-senator-anning-make-the-claim/10155868', 'class': ['inline-video']}",9,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
197,Body,img,NOT TEXT,"{'src': 'http://www.abc.net.au/news/image/10155878-16x9-340x191.jpg', 'alt': 'Watch Senator Anning make the claim', 'title': 'Watch Senator Anning make the claim', 'width': '340', 'height': '191'}",10,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
198,Sources,a,Video: Watch Senator Anning make the claim(ABC News),"{'href': '/news/2018-08-23/watch-senator-anning-make-the-claim/10155868', 'class': ['inline-caption']}",9,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
199,Body,strong,Video:,{},10,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
200,None,span,NOT TEXT,{'class': ['source']},10,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
201,None,p,,{},8,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
202,Body,p,"""This will create more university places for Australians, whose parents have actually paid for the universities with their taxes in the first place.""",{},8,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
203,Body,p,"The claim was promptly rebuffed by the Government. Alan Tudge, then minister for citizenship and multicultural affairs, said Senator Anning's suggestion that international students take university places from Australians was ""just factually wrong"".",{},8,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
204,Sources,a,said,"{'href': 'http://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/4aa2c542-b04b-454f-8f8c-418e38c3a2f0/toc_pdf/House%20of%20Representatives_2018_08_15_6416.pdf;fileType=application%2Fpdf', 'target': '_self', 'title': ''}",9,http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364,english
